n_genes,alpha,C,biased_rfe_train_acc,biased_rfe_val_acc,biased_rfe_train_loss,biased_rfe_val_loss,biased_rfe_train_precision,biased_rfe_val_precision,biased_rfe_train_recall,biased_rfe_val_recall,biased_rfe_train_f1_score,biased_rfe_val_f1_score,biased_rfe_train_roc_auc,biased_rfe_val_roc_auc,biased_lasso_train_acc,biased_lasso_val_acc,biased_lasso_train_loss,biased_lasso_val_loss,biased_lasso_train_precision,biased_lasso_val_precision,biased_lasso_train_recall,biased_lasso_val_recall,biased_lasso_train_f1_score,biased_lasso_val_f1_score,biased_lasso_train_roc_auc,biased_lasso_val_roc_auc,unbiased_rfe_train_acc,unbiased_rfe_val_acc,unbiased_rfe_train_loss,unbiased_rfe_val_loss,unbiased_rfe_train_precision,unbiased_rfe_val_precision,unbiased_rfe_train_recall,unbiased_rfe_val_recall,unbiased_rfe_train_f1_score,unbiased_rfe_val_f1_score,unbiased_rfe_train_roc_auc,unbiased_rfe_val_roc_auc,unbiased_lasso_train_acc,unbiased_lasso_val_acc,unbiased_lasso_train_loss,unbiased_lasso_val_loss,unbiased_lasso_train_precision,unbiased_lasso_val_precision,unbiased_lasso_train_recall,unbiased_lasso_val_recall,unbiased_lasso_train_f1_score,unbiased_lasso_val_f1_score,unbiased_lasso_train_roc_auc,unbiased_lasso_val_roc_auc
1,0.1,0.5,0.6837121212121212,0.6659090909090908,0.6323453824348341,0.7330092041997998,0.68125,0.2,0.10359848484848486,0.05208333333333333,0.17684752747252747,0.08249999999999999,0.5641143578643579,0.51875,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.8497869318181817,0.7315909090909091,0.3446236932265676,0.5948003047099086,0.9066558441558442,0.682797619047619,0.6407196969696971,0.425,0.7390512377199683,0.49062049062049057,0.9073142135642136,0.7994047619047618,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
1,0.1,1.0,0.6837121212121212,0.6659090909090908,0.6323453824348341,0.7330092041997998,0.68125,0.2,0.10359848484848486,0.05208333333333333,0.17684752747252747,0.08249999999999999,0.5641143578643579,0.51875,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.8497869318181817,0.7315909090909091,0.3446236932265676,0.5948003047099086,0.9066558441558442,0.682797619047619,0.6407196969696971,0.425,0.7390512377199683,0.49062049062049057,0.9073142135642136,0.7994047619047618,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
1,0.2,0.1,0.6837121212121212,0.6659090909090908,0.6323453824348341,0.7330092041997998,0.68125,0.2,0.10359848484848486,0.05208333333333333,0.17684752747252747,0.08249999999999999,0.5641143578643579,0.51875,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.8497869318181817,0.7315909090909091,0.3446236932265676,0.5948003047099086,0.9066558441558442,0.682797619047619,0.6407196969696971,0.425,0.7390512377199683,0.49062049062049057,0.9073142135642136,0.7994047619047618,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
1,0.2,0.5,0.6837121212121212,0.6659090909090908,0.6323453824348341,0.7330092041997998,0.68125,0.2,0.10359848484848486,0.05208333333333333,0.17684752747252747,0.08249999999999999,0.5641143578643579,0.51875,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.8497869318181817,0.7315909090909091,0.3446236932265676,0.5948003047099086,0.9066558441558442,0.682797619047619,0.6407196969696971,0.425,0.7390512377199683,0.49062049062049057,0.9073142135642136,0.7994047619047618,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
1,0.2,1.0,0.6837121212121212,0.6659090909090908,0.6323453824348341,0.7330092041997998,0.68125,0.2,0.10359848484848486,0.05208333333333333,0.17684752747252747,0.08249999999999999,0.5641143578643579,0.51875,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.8497869318181817,0.7315909090909091,0.3446236932265676,0.5948003047099086,0.9066558441558442,0.682797619047619,0.6407196969696971,0.425,0.7390512377199683,0.49062049062049057,0.9073142135642136,0.7994047619047618,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
2,0.01,0.1,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
2,0.01,0.5,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
2,0.01,1.0,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
2,0.02,0.1,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
2,0.02,0.5,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
2,0.02,1.0,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
2,0.05,0.1,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
2,0.05,0.5,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
2,0.05,1.0,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
2,0.1,0.1,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
2,0.1,0.5,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
2,0.1,1.0,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
2,0.2,0.1,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
2,0.2,0.5,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
2,0.2,1.0,0.8611505681818181,0.7990909090909091,0.4235431502830753,0.48956049135487234,0.9571690115440117,0.7647023809523809,0.6363636363636364,0.5208333333333333,0.7520814254208721,0.5934199134199133,0.8801136363636364,0.8303571428571429,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9325520833333332,0.7693181818181818,0.2069009970349991,0.536764007034693,0.9714427933177934,0.7316666666666667,0.8327651515151515,0.5541666666666666,0.8912465798884563,0.5900000000000001,0.9800414862914864,0.8366071428571429,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
4,0.01,0.1,0.9604876893939395,0.9377272727272727,0.15029916362295442,0.2073355560329638,1.0,0.9887499999999999,0.8867424242424242,0.8375,0.9387135328439676,0.8976984126984128,0.9981601731601731,0.981547619047619,1.0,0.9815909090909092,0.012221336010983071,0.10445235173338144,1.0,0.99,1.0,0.9604166666666666,1.0,0.9715873015873016,1.0,1.0,0.9891808712121211,0.8459090909090909,0.10652659914805215,0.41120617643589885,1.0,0.83125,0.9691287878787879,0.7104166666666666,0.9836128364389232,0.7373214285714286,0.9997835497835498,0.9014880952380953,0.9627604166666668,0.8359090909090909,0.14721752429117055,0.36735375668867826,0.9881818181818183,0.8516666666666666,0.9041666666666666,0.68125,0.9432411314848386,0.718829365079365,0.995508658008658,0.9422619047619047
4,0.01,0.5,0.9604876893939395,0.9377272727272727,0.15029916362295442,0.2073355560329638,1.0,0.9887499999999999,0.8867424242424242,0.8375,0.9387135328439676,0.8976984126984128,0.9981601731601731,0.981547619047619,1.0,0.9540909090909091,0.013289841366465877,0.1668686557565197,1.0,0.9625,1.0,0.9166666666666666,1.0,0.9308134920634921,1.0,0.9946428571428573,0.9891808712121211,0.8459090909090909,0.10652659914805215,0.41120617643589885,1.0,0.83125,0.9691287878787879,0.7104166666666666,0.9836128364389232,0.7373214285714286,0.9997835497835498,0.9014880952380953,1.0,0.9470454545454545,0.04553380835326781,0.2212688314884085,1.0,0.95375,1.0,0.9020833333333332,1.0,0.919761904761905,1.0,0.9726190476190476
4,0.01,1.0,0.9604876893939395,0.9377272727272727,0.15029916362295442,0.2073355560329638,1.0,0.9887499999999999,0.8867424242424242,0.8375,0.9387135328439676,0.8976984126984128,0.9981601731601731,0.981547619047619,1.0,0.9400000000000001,0.014100430801648795,0.17968857877017594,1.0,0.9400000000000001,1.0,0.9020833333333332,1.0,0.9092460317460317,1.0,0.9928571428571429,0.9891808712121211,0.8459090909090909,0.10652659914805215,0.41120617643589885,1.0,0.83125,0.9691287878787879,0.7104166666666666,0.9836128364389232,0.7373214285714286,0.9997835497835498,0.9014880952380953,1.0,0.9381818181818182,0.04350994683624221,0.21211709491584713,1.0,0.9425000000000001,1.0,0.8916666666666666,1.0,0.9062103174603175,1.0,0.9761904761904763
